Year,Atoll,Island,Treatment,Transect,Area,Species,Length,Family,Diet,a,b,Weight,Weight_m
2015,Peros_Banhos,Ile_Poule,Ratty,3,150,Ctenochaetus striatus,14,Acanthuridae,Detritivore,0.02399,2.96,59.23375075,0.3949
2015,Peros_Banhos,Ile_Poule,Ratty,3,150,Ctenochaetus striatus,15,Acanthuridae,Detritivore,0.02399,2.96,72.65414139,0.4844
2015,Peros_Banhos,Ile_Poule,Ratty,4,150,Ctenochaetus striatus,13,Acanthuridae,Detritivore,0.02399,2.96,47.5666505,0.3171
2015,Peros_Banhos,Ile_Poule,Ratty,4,150,Ctenochaetus striatus,13,Acanthuridae,Detritivore,0.02399,2.96,47.5666505,0.3171
2015,Peros_Banhos,Ile_Poule,Ratty,4,150,Ctenochaetus striatus,13,Acanthuridae,Detritivore,0.02399,2.96,47.5666505,0.3171
2015,Peros_Banhos,Ile_Poule,Ratty,4,150,Ctenochaetus striatus,13,Acanthuridae,Detritivore,0.02399,2.96,47.5666505,0.3171
2015,Peros_Banhos,Ile_Poule,Ratty,4,150,Ctenochaetus striatus,13,Acanthuridae,Detritivore,0.02399,2.96,47.5666505,0.3171
2015,Peros_Banhos,Ile_Poule,Ratty,4,150,Ctenochaetus striatus,13,Acanthuridae,Detritivore,0.02399,2.96,47.5666505,0.3171
2015,Peros_Banhos,Ile_Poule,Ratty,4,150,Ctenochaetus striatus,13,Acanthuridae,Detritivore,0.02399,2.96,47.5666505,0.3171
2015,Peros_Banhos,Ile_Poule,Ratty,4,150,Ctenochaetus striatus,14,Acanthuridae,Detritivore,0.02399,2.96,59.23375075,0.3949
2015,Peros_Banhos,Ile_Poule,Ratty,4,150,Ctenochaetus striatus,14,Acanthuridae,Detritivore,0.02399,2.96,59.23375075,0.3949
2015,Peros_Banhos,Ile_Poule,Ratty,4,150,Ctenochaetus striatus,14,Acanthuridae,Detritivore,0.02399,2.96,59.23375075,0.3949
2015,Peros_Banhos,Ile_Poule,Ratty,4,150,Ctenochaetus striatus,14,Acanthuridae,Detritivore,0.02399,2.96,59.23375075,0.3949
2015,Peros_Banhos,Ile_Poule,Ratty,4,150,Ctenochaetus striatus,14,Acanthuridae,Detritivore,0.02399,2.96,59.23375075,0.3949
2015,Peros_Banhos,Ile_Poule,Ratty,4,150,Ctenochaetus striatus,14,Acanthuridae,Detritivore,0.02399,2.96,59.23375075,0.3949
2015,Peros_Banhos,Ile_Poule,Ratty,4,150,Ctenochaetus striatus,14,Acanthuridae,Detritivore,0.02399,2.96,59.23375075,0.3949
2015,Peros_Banhos,Ile_Poule,Ratty,4,150,Ctenochaetus striatus,14,Acanthuridae,Detritivore,0.02399,2.96,59.23375075,0.3949
2015,Peros_Banhos,Ile_Poule,Ratty,4,150,Ctenochaetus striatus,14,Acanthuridae,Detritivore,0.02399,2.96,59.23375075,0.3949
2015,Peros_Banhos,Ile_Poule,Ratty,4,150,Ctenochaetus striatus,14,Acanthuridae,Detritivore,0.02399,2.96,59.23375075,0.3949
2015,Peros_Banhos,Ile_Poule,Ratty,4,150,Ctenochaetus striatus,14,Acanthuridae,Detritivore,0.02399,2.96,59.23375075,0.3949
2015,Peros_Banhos,Ile_Poule,Ratty,4,150,Ctenochaetus striatus,14,Acanthuridae,Detritivore,0.02399,2.96,59.23375075,0.3949
2015,Peros_Banhos,Ile_Poule,Ratty,4,150,Ctenochaetus striatus,14,Acanthuridae,Detritivore,0.02399,2.96,59.23375075,0.3949
2015,Peros_Banhos,Ile_Poule,Ratty,4,150,Ctenochaetus striatus,15,Acanthuridae,Detritivore,0.02399,2.96,72.65414139,0.4844
2015,Peros_Banhos,PB_Ile_Anglaise,Ratty,1,150,Ctenochaetus striatus,13,Acanthuridae,Detritivore,0.02399,2.96,47.5666505,0.3171
2015,Peros_Banhos,PB_Ile_Anglaise,Ratty,1,150,Ctenochaetus striatus,13,Acanthuridae,Detritivore,0.02399,2.96,47.5666505,0.3171
2015,Peros_Banhos,PB_Ile_Anglaise,Ratty,1,150,Ctenochaetus striatus,13,Acanthuridae,Detritivore,0.02399,2.96,47.5666505,0.3171
2015,Peros_Banhos,PB_Ile_Anglaise,Ratty,1,150,Ctenochaetus striatus,13,Acanthuridae,Detritivore,0.02399,2.96,47.5666505,0.3171
2015,Peros_Banhos,PB_Ile_Anglaise,Ratty,1,150,Ctenochaetus striatus,13,Acanthuridae,Detritivore,0.02399,2.96,47.5666505,0.3171
2015,Peros_Banhos,PB_Ile_Anglaise,Ratty,1,150,Ctenochaetus striatus,13,Acanthuridae,Detritivore,0.02399,2.96,47.5666505,0.3171
2015,Peros_Banhos,PB_Ile_Anglaise,Ratty,1,150,Ctenochaetus striatus,14,Acanthuridae,Detritivore,0.02399,2.96,59.23375075,0.3949
2015,Peros_Banhos,PB_Ile_Anglaise,Ratty,1,150,Ctenochaetus striatus,14,Acanthuridae,Detritivore,0.02399,2.96,59.23375075,0.3949
2015,Peros_Banhos,PB_Ile_Anglaise,Ratty,1,150,Ctenochaetus striatus,14,Acanthuridae,Detritivore,0.02399,2.96,59.23375075,0.3949
2015,Peros_Banhos,PB_Ile_Anglaise,Ratty,1,150,Ctenochaetus striatus,14,Acanthuridae,Detritivore,0.02399,2.96,59.23375075,0.3949
2015,Peros_Banhos,PB_Ile_Anglaise,Ratty,2,150,Ctenochaetus striatus,11,Acanthuridae,Detritivore,0.02399,2.96,29.01032512,0.1934
2015,Peros_Banhos,PB_Ile_Anglaise,Ratty,2,150,Ctenochaetus striatus,12,Acanthuridae,Detritivore,0.02399,2.96,37.53243458,0.2502
2015,Peros_Banhos,PB_Ile_Anglaise,Ratty,2,150,Ctenochaetus striatus,12,Acanthuridae,Detritivore,0.02399,2.96,37.53243458,0.2502
2015,Peros_Banhos,PB_Ile_Anglaise,Ratty,2,150,Ctenochaetus striatus,13,Acanthuridae,Detritivore,0.02399,2.96,47.5666505,0.3171
2015,Peros_Banhos,PB_Ile_Anglaise,Ratty,3,150,Ctenochaetus striatus,13,Acanthuridae,Detritivore,0.02399,2.96,47.5666505,0.3171
2015,Peros_Banhos,PB_Ile_Anglaise,Ratty,3,150,Ctenochaetus striatus,13,Acanthuridae,Detritivore,0.02399,2.96,47.5666505,0.3171
2015,Peros_Banhos,PB_Ile_Anglaise,Ratty,3,150,Ctenochaetus striatus,13,Acanthuridae,Detritivore,0.02399,2.96,47.5666505,0.3171
2015,Peros_Banhos,PB_Ile_Anglaise,Ratty,3,150,Ctenochaetus striatus,13,Acanthuridae,Detritivore,0.02399,2.96,47.5666505,0.3171
2015,Peros_Banhos,PB_Ile_Anglaise,Ratty,3,150,Ctenochaetus striatus,13,Acanthuridae,Detritivore,0.02399,2.96,47.5666505,0.3171
2015,Peros_Banhos,PB_Ile_Anglaise,Ratty,3,150,Ctenochaetus striatus,13,Acanthuridae,Detritivore,0.02399,2.96,47.5666505,0.3171
2015,Peros_Banhos,PB_Ile_Anglaise,Ratty,3,150,Ctenochaetus striatus,13,Acanthuridae,Detritivore,0.02399,2.96,47.5666505,0.3171
2015,Peros_Banhos,PB_Ile_Anglaise,Ratty,3,150,Ctenochaetus striatus,13,Acanthuridae,Detritivore,0.02399,2.96,47.5666505,0.3171
2015,Peros_Banhos,PB_Ile_Anglaise,Ratty,3,150,Ctenochaetus striatus,13,Acanthuridae,Detritivore,0.02399,2.96,47.5666505,0.3171
2015,Peros_Banhos,PB_Ile_Anglaise,Ratty,3,150,Ctenochaetus striatus,14,Acanthuridae,Detritivore,0.02399,2.96,59.23375075,0.3949
2015,Peros_Banhos,PB_Ile_Anglaise,Ratty,3,150,Ctenochaetus striatus,14,Acanthuridae,Detritivore,0.02399,2.96,59.23375075,0.3949
2015,Peros_Banhos,PB_Ile_Anglaise,Ratty,3,150,Ctenochaetus striatus,14,Acanthuridae,Detritivore,0.02399,2.96,59.23375075,0.3949
2015,Peros_Banhos,PB_Ile_Anglaise,Ratty,3,150,Ctenochaetus striatus,15,Acanthuridae,Detritivore,0.02399,2.96,72.65414139,0.4844
2015,Peros_Banhos,PB_Ile_Anglaise,Ratty,4,150,Ctenochaetus striatus,13,Acanthuridae,Detritivore,0.02399,2.96,47.5666505,0.3171
2015,Peros_Banhos,PB_Ile_Anglaise,Ratty,4,150,Ctenochaetus striatus,13,Acanthuridae,Detritivore,0.02399,2.96,47.5666505,0.3171
2015,Peros_Banhos,PB_Ile_Anglaise,Ratty,4,150,Ctenochaetus striatus,13,Acanthuridae,Detritivore,0.02399,2.96,47.5666505,0.3171
2015,Peros_Banhos,PB_Ile_Anglaise,Ratty,4,150,Ctenochaetus striatus,13,Acanthuridae,Detritivore,0.02399,2.96,47.5666505,0.3171
2015,Peros_Banhos,PB_Ile_Anglaise,Ratty,4,150,Ctenochaetus striatus,13,Acanthuridae,Detritivore,0.02399,2.96,47.5666505,0.3171
2015,Peros_Banhos,PB_Ile_Anglaise,Ratty,4,150,Ctenochaetus striatus,13,Acanthuridae,Detritivore,0.02399,2.96,47.5666505,0.3171
2015,Peros_Banhos,PB_Ile_Anglaise,Ratty,4,150,Ctenochaetus striatus,13,Acanthuridae,Detritivore,0.02399,2.96,47.5666505,0.3171
2015,Peros_Banhos,PB_Ile_Anglaise,Ratty,4,150,Ctenochaetus striatus,14,Acanthuridae,Detritivore,0.02399,2.96,59.23375075,0.3949
2015,Peros_Banhos,PB_Ile_Anglaise,Ratty,4,150,Ctenochaetus striatus,14,Acanthuridae,Detritivore,0.02399,2.96,59.23375075,0.3949
2015,Peros_Banhos,PB_Ile_Anglaise,Ratty,4,150,Ctenochaetus striatus,14,Acanthuridae,Detritivore,0.02399,2.96,59.23375075,0.3949
2015,Peros_Banhos,PB_Ile_Anglaise,Ratty,4,150,Ctenochaetus striatus,14,Acanthuridae,Detritivore,0.02399,2.96,59.23375075,0.3949
2015,Peros_Banhos,PB_Ile_Anglaise,Ratty,4,150,Ctenochaetus striatus,14,Acanthuridae,Detritivore,0.02399,2.96,59.23375075,0.3949
2015,Peros_Banhos,PB_Ile_Anglaise,Ratty,4,150,Ctenochaetus striatus,14,Acanthuridae,Detritivore,0.02399,2.96,59.23375075,0.3949
2015,Salomon,Ile_de_la_Passe,Birdy,1,150,Ctenochaetus striatus,13,Acanthuridae,Detritivore,0.02399,2.96,47.5666505,0.3171
2015,Salomon,Ile_de_la_Passe,Birdy,1,150,Ctenochaetus striatus,13,Acanthuridae,Detritivore,0.02399,2.96,47.5666505,0.3171
2015,Salomon,Ile_de_la_Passe,Birdy,1,150,Ctenochaetus striatus,14,Acanthuridae,Detritivore,0.02399,2.96,59.23375075,0.3949
2015,Salomon,Ile_de_la_Passe,Birdy,3,150,Ctenochaetus striatus,10,Acanthuridae,Detritivore,0.02399,2.96,21.87914004,0.1459
2015,Salomon,Ile_de_la_Passe,Birdy,3,150,Ctenochaetus striatus,12,Acanthuridae,Detritivore,0.02399,2.96,37.53243458,0.2502
2015,Salomon,Ile_de_la_Passe,Birdy,3,150,Ctenochaetus striatus,12,Acanthuridae,Detritivore,0.02399,2.96,37.53243458,0.2502
2015,Salomon,Ile_de_la_Passe,Birdy,3,150,Ctenochaetus striatus,12,Acanthuridae,Detritivore,0.02399,2.96,37.53243458,0.2502
2015,Salomon,Ile_de_la_Passe,Birdy,3,150,Ctenochaetus striatus,12,Acanthuridae,Detritivore,0.02399,2.96,37.53243458,0.2502
2015,Salomon,Ile_de_la_Passe,Birdy,3,150,Ctenochaetus striatus,13,Acanthuridae,Detritivore,0.02399,2.96,47.5666505,0.3171
2015,Salomon,Ile_de_la_Passe,Birdy,3,150,Ctenochaetus striatus,14,Acanthuridae,Detritivore,0.02399,2.96,59.23375075,0.3949
2015,Salomon,Ile_de_la_Passe,Birdy,4,150,Ctenochaetus striatus,12,Acanthuridae,Detritivore,0.02399,2.96,37.53243458,0.2502
2015,Salomon,Ile_de_la_Passe,Birdy,4,150,Ctenochaetus striatus,12,Acanthuridae,Detritivore,0.02399,2.96,37.53243458,0.2502
2015,Salomon,Ile_de_la_Passe,Birdy,4,150,Ctenochaetus striatus,12,Acanthuridae,Detritivore,0.02399,2.96,37.53243458,0.2502
2015,Salomon,Ile_de_la_Passe,Birdy,4,150,Ctenochaetus striatus,12,Acanthuridae,Detritivore,0.02399,2.96,37.53243458,0.2502
2015,Salomon,Ile_de_la_Passe,Birdy,4,150,Ctenochaetus striatus,12,Acanthuridae,Detritivore,0.02399,2.96,37.53243458,0.2502
2015,Salomon,Ile_de_la_Passe,Birdy,4,150,Ctenochaetus striatus,13,Acanthuridae,Detritivore,0.02399,2.96,47.5666505,0.3171
2015,Salomon,Ile_de_la_Passe,Birdy,4,150,Ctenochaetus striatus,13,Acanthuridae,Detritivore,0.02399,2.96,47.5666505,0.3171
2015,Salomon,Ile_Fouquet,Ratty,1,150,Ctenochaetus striatus,14,Acanthuridae,Detritivore,0.02399,2.96,59.23375075,0.3949
2015,Salomon,Ile_Fouquet,Ratty,1,150,Ctenochaetus striatus,14,Acanthuridae,Detritivore,0.02399,2.96,59.23375075,0.3949
2015,Salomon,Ile_Fouquet,Ratty,1,150,Ctenochaetus striatus,14,Acanthuridae,Detritivore,0.02399,2.96,59.23375075,0.3949
2015,Salomon,Ile_Fouquet,Ratty,1,150,Ctenochaetus striatus,14,Acanthuridae,Detritivore,0.02399,2.96,59.23375075,0.3949
2015,Salomon,Ile_Fouquet,Ratty,1,150,Ctenochaetus striatus,14,Acanthuridae,Detritivore,0.02399,2.96,59.23375075,0.3949
2015,Salomon,Ile_Fouquet,Ratty,1,150,Ctenochaetus striatus,14,Acanthuridae,Detritivore,0.02399,2.96,59.23375075,0.3949
2015,Salomon,Ile_Fouquet,Ratty,1,150,Ctenochaetus striatus,15,Acanthuridae,Detritivore,0.02399,2.96,72.65414139,0.4844
2015,Salomon,Ile_Fouquet,Ratty,1,150,Ctenochaetus striatus,15,Acanthuridae,Detritivore,0.02399,2.96,72.65414139,0.4844
2015,Salomon,Ile_Fouquet,Ratty,1,150,Ctenochaetus striatus,15,Acanthuridae,Detritivore,0.02399,2.96,72.65414139,0.4844
2015,Salomon,Ile_Fouquet,Ratty,1,150,Ctenochaetus striatus,15,Acanthuridae,Detritivore,0.02399,2.96,72.65414139,0.4844
2015,Salomon,Ile_Fouquet,Ratty,1,150,Ctenochaetus striatus,15,Acanthuridae,Detritivore,0.02399,2.96,72.65414139,0.4844
2015,Salomon,Ile_Fouquet,Ratty,2,150,Ctenochaetus striatus,12,Acanthuridae,Detritivore,0.02399,2.96,37.53243458,0.2502
2015,Salomon,Ile_Fouquet,Ratty,2,150,Ctenochaetus striatus,12,Acanthuridae,Detritivore,0.02399,2.96,37.53243458,0.2502
2015,Salomon,Ile_Fouquet,Ratty,2,150,Ctenochaetus striatus,13,Acanthuridae,Detritivore,0.02399,2.96,47.5666505,0.3171
2015,Salomon,Ile_Fouquet,Ratty,2,150,Ctenochaetus striatus,13,Acanthuridae,Detritivore,0.02399,2.96,47.5666505,0.3171
2015,Salomon,Ile_Fouquet,Ratty,2,150,Ctenochaetus striatus,13,Acanthuridae,Detritivore,0.02399,2.96,47.5666505,0.3171
2015,Salomon,Ile_Fouquet,Ratty,2,150,Ctenochaetus striatus,13,Acanthuridae,Detritivore,0.02399,2.96,47.5666505,0.3171
2015,Salomon,Ile_Fouquet,Ratty,2,150,Ctenochaetus striatus,13,Acanthuridae,Detritivore,0.02399,2.96,47.5666505,0.3171
2015,Salomon,Ile_Fouquet,Ratty,2,150,Ctenochaetus striatus,13,Acanthuridae,Detritivore,0.02399,2.96,47.5666505,0.3171
2015,Salomon,Ile_Fouquet,Ratty,2,150,Ctenochaetus striatus,13,Acanthuridae,Detritivore,0.02399,2.96,47.5666505,0.3171
2015,Salomon,Ile_Fouquet,Ratty,2,150,Ctenochaetus striatus,14,Acanthuridae,Detritivore,0.02399,2.96,59.23375075,0.3949
2015,Salomon,Ile_Fouquet,Ratty,3,150,Ctenochaetus striatus,12,Acanthuridae,Detritivore,0.02399,2.96,37.53243458,0.2502
2015,Salomon,Ile_Fouquet,Ratty,3,150,Ctenochaetus striatus,12,Acanthuridae,Detritivore,0.02399,2.96,37.53243458,0.2502
2015,Salomon,Ile_Fouquet,Ratty,3,150,Ctenochaetus striatus,13,Acanthuridae,Detritivore,0.02399,2.96,47.5666505,0.3171
2015,Salomon,Ile_Fouquet,Ratty,3,150,Ctenochaetus striatus,13,Acanthuridae,Detritivore,0.02399,2.96,47.5666505,0.3171
2015,Salomon,Ile_Fouquet,Ratty,3,150,Ctenochaetus striatus,13,Acanthuridae,Detritivore,0.02399,2.96,47.5666505,0.3171
2015,Salomon,Ile_Fouquet,Ratty,3,150,Ctenochaetus striatus,13,Acanthuridae,Detritivore,0.02399,2.96,47.5666505,0.3171
2015,Salomon,Ile_Fouquet,Ratty,3,150,Ctenochaetus striatus,13,Acanthuridae,Detritivore,0.02399,2.96,47.5666505,0.3171
2015,Salomon,Ile_Fouquet,Ratty,3,150,Ctenochaetus striatus,13,Acanthuridae,Detritivore,0.02399,2.96,47.5666505,0.3171
2015,Salomon,Ile_Fouquet,Ratty,3,150,Ctenochaetus striatus,13,Acanthuridae,Detritivore,0.02399,2.96,47.5666505,0.3171
2015,Salomon,Ile_Fouquet,Ratty,3,150,Ctenochaetus striatus,14,Acanthuridae,Detritivore,0.02399,2.96,59.23375075,0.3949
2015,Salomon,Ile_Fouquet,Ratty,3,150,Ctenochaetus striatus,15,Acanthuridae,Detritivore,0.02399,2.96,72.65414139,0.4844
2015,Salomon,Ile_Fouquet,Ratty,4,150,Ctenochaetus striatus,12,Acanthuridae,Detritivore,0.02399,2.96,37.53243458,0.2502
2015,Salomon,Ile_Fouquet,Ratty,4,150,Ctenochaetus striatus,12,Acanthuridae,Detritivore,0.02399,2.96,37.53243458,0.2502
2015,Salomon,Ile_Fouquet,Ratty,4,150,Ctenochaetus striatus,12,Acanthuridae,Detritivore,0.02399,2.96,37.53243458,0.2502
2015,Salomon,Ile_Fouquet,Ratty,4,150,Ctenochaetus striatus,13,Acanthuridae,Detritivore,0.02399,2.96,47.5666505,0.3171
2015,Salomon,Ile_Fouquet,Ratty,4,150,Ctenochaetus striatus,13,Acanthuridae,Detritivore,0.02399,2.96,47.5666505,0.3171
2015,Salomon,Ile_Fouquet,Ratty,4,150,Ctenochaetus striatus,13,Acanthuridae,Detritivore,0.02399,2.96,47.5666505,0.3171
2015,Salomon,Ile_Fouquet,Ratty,4,150,Ctenochaetus striatus,13,Acanthuridae,Detritivore,0.02399,2.96,47.5666505,0.3171
2015,Salomon,Ile_Fouquet,Ratty,4,150,Ctenochaetus striatus,13,Acanthuridae,Detritivore,0.02399,2.96,47.5666505,0.3171
2015,Salomon,Ile_Fouquet,Ratty,4,150,Ctenochaetus striatus,13,Acanthuridae,Detritivore,0.02399,2.96,47.5666505,0.3171
2015,Salomon,Ile_Fouquet,Ratty,4,150,Ctenochaetus striatus,13,Acanthuridae,Detritivore,0.02399,2.96,47.5666505,0.3171
2015,Salomon,Ile_Fouquet,Ratty,4,150,Ctenochaetus striatus,13,Acanthuridae,Detritivore,0.02399,2.96,47.5666505,0.3171
2015,Salomon,Ile_Fouquet,Ratty,4,150,Ctenochaetus striatus,13,Acanthuridae,Detritivore,0.02399,2.96,47.5666505,0.3171
2015,Salomon,Ile_Fouquet,Ratty,4,150,Ctenochaetus striatus,13,Acanthuridae,Detritivore,0.02399,2.96,47.5666505,0.3171
2015,Salomon,Ile_Fouquet,Ratty,4,150,Ctenochaetus striatus,14,Acanthuridae,Detritivore,0.02399,2.96,59.23375075,0.3949
2015,Salomon,Sal_Ile_Anglaise,Ratty,1,150,Ctenochaetus striatus,11,Acanthuridae,Detritivore,0.02399,2.96,29.01032512,0.1934
2015,Salomon,Sal_Ile_Anglaise,Ratty,1,150,Ctenochaetus striatus,12,Acanthuridae,Detritivore,0.02399,2.96,37.53243458,0.2502
2015,Salomon,Sal_Ile_Anglaise,Ratty,1,150,Ctenochaetus striatus,13,Acanthuridae,Detritivore,0.02399,2.96,47.5666505,0.3171
2015,Salomon,Sal_Ile_Anglaise,Ratty,1,150,Ctenochaetus striatus,13,Acanthuridae,Detritivore,0.02399,2.96,47.5666505,0.3171
2015,Salomon,Sal_Ile_Anglaise,Ratty,1,150,Ctenochaetus striatus,13,Acanthuridae,Detritivore,0.02399,2.96,47.5666505,0.3171
2015,Salomon,Sal_Ile_Anglaise,Ratty,1,150,Ctenochaetus striatus,13,Acanthuridae,Detritivore,0.02399,2.96,47.5666505,0.3171
2015,Salomon,Sal_Ile_Anglaise,Ratty,1,150,Ctenochaetus striatus,13,Acanthuridae,Detritivore,0.02399,2.96,47.5666505,0.3171
2015,Salomon,Sal_Ile_Anglaise,Ratty,1,150,Ctenochaetus striatus,13,Acanthuridae,Detritivore,0.02399,2.96,47.5666505,0.3171
2015,Salomon,Sal_Ile_Anglaise,Ratty,2,150,Ctenochaetus striatus,13,Acanthuridae,Detritivore,0.02399,2.96,47.5666505,0.3171
2015,Salomon,Sal_Ile_Anglaise,Ratty,2,150,Ctenochaetus striatus,13,Acanthuridae,Detritivore,0.02399,2.96,47.5666505,0.3171
2015,Salomon,Sal_Ile_Anglaise,Ratty,2,150,Ctenochaetus striatus,13,Acanthuridae,Detritivore,0.02399,2.96,47.5666505,0.3171
2015,Salomon,Sal_Ile_Anglaise,Ratty,2,150,Ctenochaetus striatus,13,Acanthuridae,Detritivore,0.02399,2.96,47.5666505,0.3171
2015,Salomon,Sal_Ile_Anglaise,Ratty,2,150,Ctenochaetus striatus,14,Acanthuridae,Detritivore,0.02399,2.96,59.23375075,0.3949
2015,Salomon,Sal_Ile_Anglaise,Ratty,3,150,Ctenochaetus striatus,11,Acanthuridae,Detritivore,0.02399,2.96,29.01032512,0.1934
2015,Salomon,Sal_Ile_Anglaise,Ratty,3,150,Ctenochaetus striatus,11,Acanthuridae,Detritivore,0.02399,2.96,29.01032512,0.1934
2015,Salomon,Sal_Ile_Anglaise,Ratty,3,150,Ctenochaetus striatus,12,Acanthuridae,Detritivore,0.02399,2.96,37.53243458,0.2502
2015,Salomon,Sal_Ile_Anglaise,Ratty,3,150,Ctenochaetus striatus,12,Acanthuridae,Detritivore,0.02399,2.96,37.53243458,0.2502
2015,Salomon,Sal_Ile_Anglaise,Ratty,3,150,Ctenochaetus striatus,12,Acanthuridae,Detritivore,0.02399,2.96,37.53243458,0.2502
2015,Salomon,Sal_Ile_Anglaise,Ratty,3,150,Ctenochaetus striatus,12,Acanthuridae,Detritivore,0.02399,2.96,37.53243458,0.2502
2015,Salomon,Sal_Ile_Anglaise,Ratty,3,150,Ctenochaetus striatus,12,Acanthuridae,Detritivore,0.02399,2.96,37.53243458,0.2502
2015,Salomon,Sal_Ile_Anglaise,Ratty,3,150,Ctenochaetus striatus,12,Acanthuridae,Detritivore,0.02399,2.96,37.53243458,0.2502
2015,Salomon,Sal_Ile_Anglaise,Ratty,3,150,Ctenochaetus striatus,12,Acanthuridae,Detritivore,0.02399,2.96,37.53243458,0.2502
2015,Salomon,Sal_Ile_Anglaise,Ratty,3,150,Ctenochaetus striatus,13,Acanthuridae,Detritivore,0.02399,2.96,47.5666505,0.3171
2015,Salomon,Sal_Ile_Anglaise,Ratty,4,150,Ctenochaetus striatus,11,Acanthuridae,Detritivore,0.02399,2.96,29.01032512,0.1934
2015,Salomon,Sal_Ile_Anglaise,Ratty,4,150,Ctenochaetus striatus,12,Acanthuridae,Detritivore,0.02399,2.96,37.53243458,0.2502
2015,Salomon,Sal_Ile_Anglaise,Ratty,4,150,Ctenochaetus striatus,12,Acanthuridae,Detritivore,0.02399,2.96,37.53243458,0.2502
2015,Salomon,Sal_Ile_Anglaise,Ratty,4,150,Ctenochaetus striatus,12,Acanthuridae,Detritivore,0.02399,2.96,37.53243458,0.2502
2015,Salomon,Sal_Ile_Anglaise,Ratty,4,150,Ctenochaetus striatus,12,Acanthuridae,Detritivore,0.02399,2.96,37.53243458,0.2502
2015,Salomon,Sal_Ile_Anglaise,Ratty,4,150,Ctenochaetus striatus,12,Acanthuridae,Detritivore,0.02399,2.96,37.53243458,0.2502
2015,Salomon,Sal_Ile_Anglaise,Ratty,4,150,Ctenochaetus striatus,13,Acanthuridae,Detritivore,0.02399,2.96,47.5666505,0.3171
2015,Salomon,Sal_Ile_Anglaise,Ratty,4,150,Ctenochaetus striatus,13,Acanthuridae,Detritivore,0.02399,2.96,47.5666505,0.3171
2015,Salomon,Sal_Ile_Anglaise,Ratty,4,150,Ctenochaetus striatus,13,Acanthuridae,Detritivore,0.02399,2.96,47.5666505,0.3171
2015,Salomon,Sal_Ile_Anglaise,Ratty,4,150,Ctenochaetus striatus,13,Acanthuridae,Detritivore,0.02399,2.96,47.5666505,0.3171
2018,Great_Chagos_Bank,Middle_Brother,Birdy,1,150,Ctenochaetus striatus,13,Acanthuridae,Detritivore,0.02399,2.96,47.5666505,0.3171
2018,Great_Chagos_Bank,Middle_Brother,Birdy,1,150,Ctenochaetus striatus,13,Acanthuridae,Detritivore,0.02399,2.96,47.5666505,0.3171
2018,Great_Chagos_Bank,Middle_Brother,Birdy,1,150,Ctenochaetus striatus,13,Acanthuridae,Detritivore,0.02399,2.96,47.5666505,0.3171
2018,Great_Chagos_Bank,Middle_Brother,Birdy,1,150,Ctenochaetus striatus,13,Acanthuridae,Detritivore,0.02399,2.96,47.5666505,0.3171
2018,Great_Chagos_Bank,Middle_Brother,Birdy,1,150,Ctenochaetus striatus,13,Acanthuridae,Detritivore,0.02399,2.96,47.5666505,0.3171
2018,Great_Chagos_Bank,Middle_Brother,Birdy,1,150,Ctenochaetus striatus,13,Acanthuridae,Detritivore,0.02399,2.96,47.5666505,0.3171
2018,Great_Chagos_Bank,Middle_Brother,Birdy,1,150,Ctenochaetus striatus,13,Acanthuridae,Detritivore,0.02399,2.96,47.5666505,0.3171
2018,Great_Chagos_Bank,Middle_Brother,Birdy,1,150,Ctenochaetus striatus,13,Acanthuridae,Detritivore,0.02399,2.96,47.5666505,0.3171
2018,Great_Chagos_Bank,Middle_Brother,Birdy,1,150,Ctenochaetus striatus,14,Acanthuridae,Detritivore,0.02399,2.96,59.23375075,0.3949
2018,Great_Chagos_Bank,Middle_Brother,Birdy,1,150,Ctenochaetus striatus,14,Acanthuridae,Detritivore,0.02399,2.96,59.23375075,0.3949
2018,Great_Chagos_Bank,Middle_Brother,Birdy,1,150,Ctenochaetus striatus,14,Acanthuridae,Detritivore,0.02399,2.96,59.23375075,0.3949
2018,Great_Chagos_Bank,Middle_Brother,Birdy,1,150,Ctenochaetus striatus,14,Acanthuridae,Detritivore,0.02399,2.96,59.23375075,0.3949
2018,Great_Chagos_Bank,Middle_Brother,Birdy,1,150,Ctenochaetus striatus,14,Acanthuridae,Detritivore,0.02399,2.96,59.23375075,0.3949
2018,Great_Chagos_Bank,Middle_Brother,Birdy,1,150,Ctenochaetus striatus,14,Acanthuridae,Detritivore,0.02399,2.96,59.23375075,0.3949
2018,Great_Chagos_Bank,Middle_Brother,Birdy,2,150,Ctenochaetus striatus,13,Acanthuridae,Detritivore,0.02399,2.96,47.5666505,0.3171
2018,Great_Chagos_Bank,Middle_Brother,Birdy,2,150,Ctenochaetus striatus,13,Acanthuridae,Detritivore,0.02399,2.96,47.5666505,0.3171
2018,Great_Chagos_Bank,Middle_Brother,Birdy,2,150,Ctenochaetus striatus,13,Acanthuridae,Detritivore,0.02399,2.96,47.5666505,0.3171
2018,Great_Chagos_Bank,Middle_Brother,Birdy,2,150,Ctenochaetus striatus,13,Acanthuridae,Detritivore,0.02399,2.96,47.5666505,0.3171
2018,Great_Chagos_Bank,Middle_Brother,Birdy,2,150,Ctenochaetus striatus,13,Acanthuridae,Detritivore,0.02399,2.96,47.5666505,0.3171
